#JD                    MAG              ERR               SURVEY Filter
2455157.540527340025   0.034132000000   0.061049000000        SWASP
2455157.541015619878  -0.020311000000   0.022523000000        SWASP
2455157.541015619878  -0.010433000000   0.069870000000        SWASP
2455157.547363279853   0.048953000000   0.045318000000        SWASP
2455157.547851560172   0.009123000000   0.043126000000        SWASP
2455157.555175779853   0.020483000000   0.040331000000        SWASP
2455157.555664060172   0.001480000000   0.039864000000        SWASP
2455157.562011720147   0.016390000000   0.034957000000        SWASP
2455157.562011720147   0.022069000000   0.052257000000        SWASP
2455157.562500000000   0.096016000000   0.031370000000        SWASP
2455157.562500000000   0.080113000000   0.047793000000        SWASP
2455157.569824220147  -0.012750000000   0.034714000000        SWASP
2455157.569824220147   0.005488000000   0.060751000000        SWASP
2455157.570312500000  -0.005241000000   0.029415000000        SWASP
2455157.570312500000   0.026875000000   0.050935000000        SWASP
2455157.576660159975   0.088891000000   0.107033000000        SWASP
2455157.576660159975  -0.004239000000   0.089508000000        SWASP
2455157.577148439828   0.125320000000   0.141138000000        SWASP
2455157.577148439828  -0.018680000000   0.108779000000        SWASP
2455157.583007810172   0.049851000000   0.218062000000        SWASP
2455157.583007810172  -0.070852000000   0.190490000000        SWASP
2455157.583496090025  -0.067493000000   0.226057000000        SWASP
2455157.583496090025  -0.051608000000   0.216035000000        SWASP
2455157.589843750000  -0.049253000000   0.147762000000        SWASP
2455157.589843750000  -0.171539000000   0.180338000000        SWASP
2455157.590332029853   0.209695000000   0.232955000000        SWASP
2455157.590332029853   0.100600000000   0.293440000000        SWASP
2455157.595703119878  -0.010577000000   0.142882000000        SWASP
2455157.595703119878  -0.210979000000   0.258174000000        SWASP
2455157.596191409975  -0.021162000000   0.108357000000        SWASP
2455157.596191409975  -0.230066000000   0.278173000000        SWASP
2455157.601562500000  -0.260588000000   0.199791000000        SWASP
2455157.601562500000  -0.106137000000   0.191972000000        SWASP
2455157.602050779853   0.112055000000   0.321974000000        SWASP
2455157.602050779853  -0.027371000000   0.071497000000        SWASP
2455157.609375000000  -0.076522000000   0.129587000000        SWASP
2455157.609375000000   0.103747000000   0.198342000000        SWASP
2455157.609375000000   0.182997000000   0.179141000000        SWASP
2455157.609375000000   0.170711000000   0.177676000000        SWASP
2455157.615722659975  -0.080382000000   0.141719000000        SWASP
2455157.615722659975  -0.090853000000   0.118405000000        SWASP
2455157.616210939828  -0.020290000000   0.135710000000        SWASP
2455157.616210939828  -0.164724000000   0.143465000000        SWASP
2455157.622558590025   0.180476000000   0.249150000000        SWASP
2455157.622558590025   0.110958000000   0.393954000000        SWASP
2455157.623046880122   0.172876000000   0.228686000000        SWASP
2455157.623046880122   0.001343000000   0.266475000000        SWASP
2455157.629394529853  -0.030844000000   0.072814000000        SWASP
2455157.629882810172   0.013050000000   0.042364000000        SWASP
2455157.634765619878  -0.027256000000   0.023074000000        SWASP
2455157.634765619878  -0.001771000000   0.039000000000        SWASP
2455157.635253909975   0.016875000000   0.023826000000        SWASP
2455157.635253909975   0.022398000000   0.039334000000        SWASP
2455157.641601560172   0.362845000000   0.356827000000        SWASP
2455157.642089840025   0.836758000000   0.398157000000        SWASP
2455157.647460939828  -0.050647000000   0.094537000000        SWASP
2455157.647949220147  -0.019992000000   0.092370000000        SWASP
2455157.653320310172   0.036184000000   0.039272000000        SWASP
2455157.653320310172   0.020323000000   0.038930000000        SWASP
2455157.659667970147  -0.018309000000   0.053065000000        SWASP
2455157.660156250000   0.037842000000   0.051445000000        SWASP
2455157.665527340025   0.007664000000   0.050355000000        SWASP
2455157.666015619878   0.057358000000   0.052191000000        SWASP
2455157.669921880122   0.019081000000   0.261084000000        SWASP
2455157.675781250000   0.338270000000   0.226370000000        SWASP
2455157.676269529853  -0.021674000000   0.208226000000        SWASP
2455157.680664060172  -0.135229000000   0.229522000000        SWASP
2455157.680664060172  -0.013448000000   0.337067000000        SWASP
2455157.681152340025   0.176575000000   0.246715000000        SWASP
2455157.681152340025  -0.056046000000   0.342841000000        SWASP
2455157.685058590025   0.031952000000   0.205655000000        SWASP
2455157.685546880122   0.252430000000   0.198570000000        SWASP
2455157.689941409975   0.022459000000   0.159005000000        SWASP
2455157.690429689828  -0.020104000000   0.163399000000        SWASP
2455157.695312500000   0.218692000000   0.174812000000        SWASP
2455157.695800779853  -0.123709000000   0.179640000000        SWASP
2455158.427734380122  -0.024572000000   0.608641000000        SWASP
2455158.427734380122   0.682682000000   0.575694000000        SWASP
2455158.428222659975   0.215745000000   0.625798000000        SWASP
2455158.428222659975   0.358616000000   0.520152000000        SWASP
2455158.433593750000   0.040709000000   0.123037000000        SWASP
2455158.433593750000  -0.254833000000   0.358932000000        SWASP
2455158.433593750000   0.220375000000   0.121988000000        SWASP
2455158.433593750000  -0.020534000000   0.268173000000        SWASP
2455158.439941409975   0.044177000000   0.379284000000        SWASP
2455158.440429689828   1.188566000000   0.670233000000        SWASP
2455158.447753909975   0.890061000000   0.277948000000        SWASP
2455158.447753909975   0.494946000000   0.385368000000        SWASP
2455158.448242189828   0.329939000000   0.284958000000        SWASP
2455158.448242189828  -0.216688000000   0.325394000000        SWASP
2455158.454589840025   0.182878000000   0.436094000000        SWASP
2455158.454589840025   0.170246000000   0.495455000000        SWASP
2455158.455078119878   0.607270000000   0.517426000000        SWASP
2455158.462402340025  -0.229946000000   0.175317000000        SWASP
2455158.462402340025  -0.277246000000   0.289928000000        SWASP
2455158.462890619878   0.058396000000   0.198432000000        SWASP
2455158.462890619878   0.097280000000   0.300387000000        SWASP
2455158.469238279853  -0.134628000000   0.182717000000        SWASP
2455158.469238279853   0.044370000000   0.213463000000        SWASP
2455158.469726560172  -0.079479000000   0.183943000000        SWASP
2455158.469726560172  -0.009882000000   0.225715000000        SWASP
2455158.475585939828   0.021282000000   0.187764000000        SWASP
2455158.475585939828   0.102188000000   0.176512000000        SWASP
2455158.476074220147   0.034268000000   0.137558000000        SWASP
2455158.476074220147   0.105465000000   0.172247000000        SWASP
2455158.484863279853   0.078434000000   0.300618000000        SWASP
2455158.484863279853   0.112511000000   0.237575000000        SWASP
2455158.484863279853   0.128210000000   0.282947000000        SWASP
2455158.484863279853   0.085142000000   0.196976000000        SWASP
2455158.492675779853  -0.006493000000   0.066337000000        SWASP
2455158.492675779853  -0.000676000000   0.167712000000        SWASP
2455158.492675779853   0.029471000000   0.050968000000        SWASP
2455158.492675779853   0.088647000000   0.181294000000        SWASP
2455158.501464840025  -0.022143000000   0.054570000000        SWASP
2455158.501464840025   0.076098000000   0.159253000000        SWASP
2455158.501953119878  -0.009867000000   0.064862000000        SWASP
2455158.501953119878   0.011511000000   0.163094000000        SWASP
2455158.507812500000   0.031983000000   0.069467000000        SWASP
2455158.507812500000   0.074755000000   0.208090000000        SWASP
2455158.508300779853  -0.043866000000   0.060063000000        SWASP
2455158.508300779853   0.051466000000   0.198337000000        SWASP
2455158.515625000000   0.018296000000   0.073503000000        SWASP
2455158.515625000000   0.090945000000   0.234566000000        SWASP
2455158.516113279853   0.107132000000   0.075741000000        SWASP
2455158.516113279853  -0.039543000000   0.216205000000        SWASP
2455158.522460939828  -0.006033000000   0.031231000000        SWASP
2455158.522460939828   0.056245000000   0.137084000000        SWASP
2455158.522949220147   0.020224000000   0.030465000000        SWASP
2455158.522949220147   0.063223000000   0.135515000000        SWASP
2455158.530273439828  -0.009718000000   0.022419000000        SWASP
2455158.530273439828   0.026655000000   0.125071000000        SWASP
2455158.530761720147   0.000886000000   0.022546000000        SWASP
2455158.530761720147   0.001486000000   0.125018000000        SWASP
2455158.538085939828  -0.039632000000   0.024847000000        SWASP
2455158.538085939828   0.001680000000   0.128160000000        SWASP
2455158.538574220147   0.009797000000   0.027809000000        SWASP
2455158.538574220147  -0.024368000000   0.128070000000        SWASP
2455158.544921880122  -0.017765000000   0.023511000000        SWASP
2455158.544921880122   0.025492000000   0.126397000000        SWASP
2455158.545410159975  -0.005188000000   0.027537000000        SWASP
2455158.545410159975   0.052932000000   0.126941000000        SWASP
2455158.552734380122   0.014898000000   0.026587000000        SWASP
2455158.552734380122   0.014314000000   0.135722000000        SWASP
2455158.553222659975   0.037640000000   0.025197000000        SWASP
2455158.553222659975   0.060136000000   0.132091000000        SWASP
2455158.559570310172   0.032960000000   0.072382000000        SWASP
2455158.559570310172  -0.014117000000   0.154752000000        SWASP
2455158.560058590025   0.044466000000   0.081472000000        SWASP
2455158.560058590025   0.038549000000   0.154897000000        SWASP
2455158.567382810172   0.069140000000   0.099621000000        SWASP
2455158.567382810172  -0.037508000000   0.221404000000        SWASP
2455158.567871090025   0.123733000000   0.108132000000        SWASP
2455158.567871090025   0.083882000000   0.226730000000        SWASP
2455158.574218750000  -0.068586000000   0.247024000000        SWASP
2455158.574218750000   0.032476000000   0.274212000000        SWASP
2455158.574707029853  -0.006906000000   0.263716000000        SWASP
2455158.574707029853  -0.127130000000   0.280415000000        SWASP
2455158.581054689828   0.256228000000   0.144425000000        SWASP
2455158.581054689828   0.308402000000   0.253266000000        SWASP
2455158.581542970147   0.097847000000   0.269186000000        SWASP
2455158.581542970147   0.089108000000   0.144393000000        SWASP
2455158.587890619878   0.077852000000   0.153413000000        SWASP
2455158.587890619878  -0.089149000000   0.225697000000        SWASP
2455158.588378909975   0.049195000000   0.139650000000        SWASP
2455158.588378909975  -0.100905000000   0.227915000000        SWASP
2455158.593261720147  -0.043038000000   0.059557000000        SWASP
2455158.593261720147  -0.110198000000   0.263433000000        SWASP
2455158.593750000000  -0.021473000000   0.088227000000        SWASP
2455158.593750000000   0.030415000000   0.200569000000        SWASP
2455158.599121090025  -0.232763000000   0.135367000000        SWASP
2455158.599121090025  -0.015032000000   0.213791000000        SWASP
2455158.599609380122  -0.264423000000   0.174084000000        SWASP
2455158.599609380122   0.053454000000   0.229419000000        SWASP
2455158.606933590025   0.296059000000   0.231204000000        SWASP
2455158.607421880122   0.271451000000   0.227689000000        SWASP
2455158.613769529853  -0.685370000000   0.121206000000        SWASP
2455158.613769529853   0.070976000000   0.211960000000        SWASP
2455158.614257810172   0.089174000000   0.161826000000        SWASP
2455158.614257810172   0.036315000000   0.242851000000        SWASP
2455158.621582029853  -0.030987000000   0.259794000000        SWASP
2455158.621582029853   0.116939000000   0.292318000000        SWASP
2455158.622070310172  -0.026152000000   0.459473000000        SWASP
2455158.627441409975   0.056993000000   4.469612000000        SWASP
2455158.632812500000   0.800007000000   0.843218000000        SWASP
2455158.633300779853   0.440025000000   0.825756000000        SWASP
2455158.639648439828  -0.485006000000   0.502344000000        SWASP
2455158.640136720147   0.326147000000   2.438400000000        SWASP
2455158.645507810172   1.989113000000   1.939054000000        SWASP
2455158.651367189828   1.255510000000   4.648978000000        SWASP
2455158.657714840025   0.449067000000   0.373665000000        SWASP
2455158.658203119878   0.938368000000   0.378943000000        SWASP
2455158.663574220147   0.025400000000   0.124216000000        SWASP
2455158.664062500000   0.018117000000   0.124237000000        SWASP
2455158.668945310172   0.000600000000   0.160213000000        SWASP
2455158.674316409975  -0.199897000000   0.179167000000        SWASP
2455158.674316409975   0.044702000000   0.242127000000        SWASP
2455158.674804689828  -0.084995000000   0.160974000000        SWASP
2455158.674804689828   0.218255000000   0.269752000000        SWASP
2455158.678710939828   0.068492000000   0.143663000000        SWASP
2455158.679199220147   0.122545000000   0.133326000000        SWASP
2455158.683593750000   0.103428000000   0.376032000000        SWASP
2455158.684082029853  -0.101202000000   0.410997000000        SWASP
2455158.687988279853  -0.037930000000   0.254087000000        SWASP
2455158.688476560172  -0.145279000000   0.244976000000        SWASP
2455158.693847659975   0.205683000000   0.333652000000        SWASP
2455158.694335939828  -0.042093000000   0.354681000000        SWASP
2455159.577636720147  -0.403472000000   0.593743000000        SWASP
2455159.577636720147  -0.053455000000   1.020664000000        SWASP
2455159.578125000000   1.021215000000   2.050343000000        SWASP
2455159.584472659975   0.784324000000   0.450691000000        SWASP
2455159.584472659975   0.880963000000   0.612905000000        SWASP
2455159.584960939828   0.922825000000   0.630374000000        SWASP
2455159.584960939828   0.652214000000   0.705345000000        SWASP
2455159.590332029853  -0.170463000000   0.543656000000        SWASP
2455159.590332029853   0.455072000000   1.315757000000        SWASP
2455159.590820310172  -0.374017000000   0.463640000000        SWASP
2455159.590820310172   0.185101000000   0.766100000000        SWASP
2455159.595703119878   0.323025000000   0.460876000000        SWASP
2455159.595703119878   0.062275000000   0.466174000000        SWASP
2455159.596191409975  -0.265406000000   0.390076000000        SWASP
2455159.596191409975   0.212837000000   0.422755000000        SWASP
2455159.603515619878   0.311593000000   0.264274000000        SWASP
2455159.603515619878   0.138583000000   0.397411000000        SWASP
2455159.604003909975   0.122479000000   0.242672000000        SWASP
2455159.682128909975   0.045041000000   0.279694000000        SWASP
2455159.686523439828   2.032504000000   1.997745000000        SWASP
2455159.687011720147   1.214905000000   2.312232000000        SWASP
2455160.421386720147   0.003937000000   0.030189000000        SWASP
2455160.421386720147   0.016685000000   0.035921000000        SWASP
2455160.421875000000  -0.020357000000   0.029499000000        SWASP
2455160.421875000000   0.019326000000   0.035517000000        SWASP
2455160.427246090025  -0.025716000000   0.028576000000        SWASP
2455160.427246090025   0.046272000000   0.035902000000        SWASP
2455160.427734380122  -0.014491000000   0.028735000000        SWASP
2455160.427734380122  -0.003494000000   0.034429000000        SWASP
2455160.434082029853  -0.043470000000   0.028016000000        SWASP
2455160.434082029853   0.027399000000   0.034705000000        SWASP
2455160.434570310172  -0.001501000000   0.028859000000        SWASP
2455160.434570310172   0.034877000000   0.034902000000        SWASP
2455160.441894529853   0.027574000000   0.028982000000        SWASP
2455160.441894529853  -0.030064000000   0.032302000000        SWASP
2455160.441894529853   0.048571000000   0.034338000000        SWASP
2455160.442382810172   0.026846000000   0.029072000000        SWASP
2455160.448242189828  -0.039665000000   0.027069000000        SWASP
2455160.448242189828  -0.021345000000   0.031868000000        SWASP
2455160.448730470147  -0.000273000000   0.027813000000        SWASP
2455160.448730470147   0.039847000000   0.033485000000        SWASP
2455160.456054689828   0.045671000000   0.028536000000        SWASP
2455160.456054689828  -0.031854000000   0.030321000000        SWASP
2455160.456542970147  -0.041896000000   0.026225000000        SWASP
2455160.456542970147   0.041263000000   0.032525000000        SWASP
2455160.462890619878   0.007293000000   0.027234000000        SWASP
2455160.462890619878   0.003071000000   0.031197000000        SWASP
2455160.463378909975   0.029492000000   0.027510000000        SWASP
2455160.463378909975  -0.017946000000   0.030861000000        SWASP
2455160.469726560172  -0.041841000000   0.025617000000        SWASP
2455160.469726560172  -0.015722000000   0.029962000000        SWASP
2455160.470214840025   0.017832000000   0.027063000000        SWASP
2455160.470214840025  -0.004346000000   0.030430000000        SWASP
2455160.478515619878   0.036536000000   0.026650000000        SWASP
2455160.478515619878   0.001884000000   0.030513000000        SWASP
2455160.479003909975  -0.022526000000   0.025686000000        SWASP
2455160.479003909975  -0.041966000000   0.029291000000        SWASP
2455160.486328119878  -0.017793000000   0.025411000000        SWASP
2455160.486328119878   0.000000000000   0.029862000000        SWASP
2455160.486816409975   0.013785000000   0.025936000000        SWASP
2455160.486816409975  -0.013072000000   0.029384000000        SWASP
2455160.495117189828   0.018991000000   0.025583000000        SWASP
2455160.495117189828  -0.016783000000   0.028697000000        SWASP
2455160.495605470147  -0.001556000000   0.025134000000        SWASP
2455160.495605470147  -0.002047000000   0.028829000000        SWASP
2455160.501953119878   0.033967000000   0.025586000000        SWASP
2455160.501953119878   0.043745000000   0.029616000000        SWASP
2455160.502441409975   0.014967000000   0.025076000000        SWASP
2455160.502441409975  -0.000024000000   0.028693000000        SWASP
2455160.509765619878   0.026838000000   0.024642000000        SWASP
2455160.509765619878   0.005272000000   0.027755000000        SWASP
2455160.510253909975  -0.004889000000   0.023848000000        SWASP
2455160.510253909975  -0.006526000000   0.027487000000        SWASP
2455160.516601560172   0.026241000000   0.024101000000        SWASP
2455160.516601560172  -0.016796000000   0.026888000000        SWASP
2455160.517089840025   0.012127000000   0.023937000000        SWASP
2455160.517089840025  -0.011972000000   0.027060000000        SWASP
2455160.524414060172   0.028416000000   0.023643000000        SWASP
2455160.524414060172  -0.010829000000   0.026031000000        SWASP
2455160.524902340025   0.053754000000   0.024038000000        SWASP
2455160.524902340025   0.018764000000   0.026689000000        SWASP
2455160.532226560172   0.033707000000   0.026152000000        SWASP
2455160.532714840025   0.013171000000   0.025718000000        SWASP
2455160.539062500000  -0.018172000000   0.021201000000        SWASP
2455160.539062500000  -0.016469000000   0.024353000000        SWASP
2455160.539550779853  -0.009898000000   0.021264000000        SWASP
2455160.539550779853   0.001249000000   0.024632000000        SWASP
2455160.546875000000   0.000761000000   0.020444000000        SWASP
2455160.546875000000  -0.019573000000   0.022904000000        SWASP
2455160.547363279853   0.010417000000   0.020498000000        SWASP
2455160.547363279853  -0.000198000000   0.023261000000        SWASP
2455160.553710939828  -0.045732000000   0.021752000000        SWASP
2455160.554199220147   0.017173000000   0.022954000000        SWASP
2455160.561523439828   0.040579000000   0.023270000000        SWASP
2455160.562011720147   0.037977000000   0.023207000000        SWASP
2455160.568359380122   0.001978000000   0.022249000000        SWASP
2455160.568847659975  -0.000322000000   0.022366000000        SWASP
2455160.575195310172  -0.014362000000   0.019202000000        SWASP
2455160.575195310172   0.000977000000   0.022312000000        SWASP
2455160.575683590025  -0.042219000000   0.018744000000        SWASP
2455160.575683590025  -0.024831000000   0.021664000000        SWASP
2455160.582031250000   0.011170000000   0.022889000000        SWASP
2455160.582519529853  -0.047678000000   0.021371000000        SWASP
2455160.587890619878  -0.018660000000   0.021489000000        SWASP
2455160.587890619878   0.007738000000   0.019624000000        SWASP
2455160.587890619878   0.001414000000   0.022171000000        SWASP
2455160.593261720147  -0.025038000000   0.021801000000        SWASP
2455160.593750000000  -0.010859000000   0.021690000000        SWASP
2455160.601074220147   0.000468000000   0.022387000000        SWASP
2455160.601562500000  -0.006039000000   0.022311000000        SWASP
2455160.607910159975  -0.035341000000   0.021541000000        SWASP
2455160.608398439828  -0.006634000000   0.022253000000        SWASP
2455160.615722659975  -0.011389000000   0.022352000000        SWASP
2455160.616210939828   0.010298000000   0.023030000000        SWASP
2455160.621582029853  -0.029911000000   0.022511000000        SWASP
2455160.621582029853   0.001453000000   0.023149000000        SWASP
2455160.626953119878  -0.003440000000   0.023016000000        SWASP
2455160.627441409975  -0.031427000000   0.022631000000        SWASP
2455160.633789060172  -0.021366000000   0.022945000000        SWASP
2455160.634277340025   0.019236000000   0.023609000000        SWASP
2455160.639648439828  -0.014759000000   0.023226000000        SWASP
2455160.640136720147  -0.010458000000   0.023056000000        SWASP
2455160.645019529853  -0.005726000000   0.020685000000        SWASP
2455160.645019529853   0.049069000000   0.024704000000        SWASP
2455160.645507810172  -0.021200000000   0.020229000000        SWASP
2455160.645507810172   0.004026000000   0.023962000000        SWASP
2455160.651855470147   0.003491000000   0.024229000000        SWASP
2455160.652343750000  -0.014576000000   0.023797000000        SWASP
2455160.657714840025  -0.009352000000   0.023858000000        SWASP
2455160.658203119878   0.020200000000   0.024647000000        SWASP
2455160.667968750000  -0.014866000000   0.020947000000        SWASP
2455160.667968750000   0.006666000000   0.024764000000        SWASP
2455160.668457029853  -0.021110000000   0.020855000000        SWASP
2455160.668457029853  -0.029220000000   0.024082000000        SWASP
2455160.672851560172  -0.004017000000   0.024500000000        SWASP
2455160.673339840025   0.005965000000   0.024768000000        SWASP
2455160.677246090025   0.033041000000   0.025694000000        SWASP
2455160.677734380122  -0.023576000000   0.024544000000        SWASP
2455160.682128909975  -0.023477000000   0.024786000000        SWASP
2455160.682617189828   0.006759000000   0.025544000000        SWASP
2455160.687500000000   0.029268000000   0.026060000000        SWASP
2455160.687988279853   0.004024000000   0.025568000000        SWASP
2455161.420410159975  -0.043396000000   0.030630000000        SWASP
2455161.420410159975   0.001450000000   0.031716000000        SWASP
2455161.424804689828  -0.000700000000   0.031118000000        SWASP
2455161.425292970147  -0.041622000000   0.030236000000        SWASP
2455161.429199220147   0.013326000000   0.030920000000        SWASP
2455161.429687500000  -0.026239000000   0.030218000000        SWASP
2455161.435058590025   0.006439000000   0.030381000000        SWASP
2455161.435546880122   0.013732000000   0.030461000000        SWASP
2455161.440917970147  -0.058785000000   0.028395000000        SWASP
2455161.440917970147  -0.066065000000   0.028248000000        SWASP
2455161.440917970147  -0.001055000000   0.034657000000        SWASP
2455161.446289060172   0.008757000000   0.029807000000        SWASP
2455161.446289060172   0.057595000000   0.036100000000        SWASP
2455161.446777340025   0.020044000000   0.029653000000        SWASP
2455161.446777340025   0.079570000000   0.036396000000        SWASP
2455161.452148439828   0.051967000000   0.030286000000        SWASP
2455161.452148439828   0.000276000000   0.033926000000        SWASP
2455161.452148439828   0.067573000000   0.030650000000        SWASP
2455161.452148439828  -0.007272000000   0.033519000000        SWASP
2455161.457519529853   0.025941000000   0.029553000000        SWASP
2455161.457519529853  -0.004047000000   0.033184000000        SWASP
2455161.458007810172   0.037366000000   0.029632000000        SWASP
2455161.458007810172  -0.012674000000   0.033127000000        SWASP
2455161.463378909975  -0.019968000000   0.028521000000        SWASP
2455161.463378909975   0.035044000000   0.034073000000        SWASP
2455161.463867189828  -0.014896000000   0.033092000000        SWASP
2455161.463867189828  -0.023392000000   0.028170000000        SWASP
2455161.468750000000  -0.043777000000   0.027628000000        SWASP
2455161.469238279853  -0.012819000000   0.028526000000        SWASP
2455161.469238279853   0.017906000000   0.034218000000        SWASP
2455161.475585939828  -0.006691000000   0.028257000000        SWASP
2455161.475585939828   0.014124000000   0.033656000000        SWASP
2455161.476074220147   0.013909000000   0.033722000000        SWASP
2455161.476074220147  -0.009256000000   0.028359000000        SWASP
2455161.482421880122   0.080346000000   0.029974000000        SWASP
2455161.482421880122   0.031238000000   0.033294000000        SWASP
2455161.482910159975   0.022896000000   0.028472000000        SWASP
2455161.482910159975   0.004171000000   0.032478000000        SWASP
2455161.489257810172   0.000386000000   0.028378000000        SWASP
2455161.489257810172  -0.016481000000   0.031830000000        SWASP
2455161.489257810172  -0.053968000000   0.026896000000        SWASP
2455161.489257810172   0.008047000000   0.032331000000        SWASP
2455161.495605470147   0.003828000000   0.027640000000        SWASP
2455161.495605470147  -0.021312000000   0.031436000000        SWASP
2455161.496093750000   0.009217000000   0.027682000000        SWASP
2455161.496093750000   0.020257000000   0.032467000000        SWASP
2455161.502441409975  -0.044538000000   0.026263000000        SWASP
2455161.502441409975   0.033425000000   0.032441000000        SWASP
2455161.502929689828   0.074867000000   0.028877000000        SWASP
2455161.502929689828  -0.001362000000   0.031387000000        SWASP
2455161.510253909975  -0.023514000000   0.026567000000        SWASP
2455161.510253909975   0.009814000000   0.031532000000        SWASP
2455161.510742189828  -0.008016000000   0.026927000000        SWASP
2455161.510742189828  -0.082467000000   0.029021000000        SWASP
2455161.517089840025   0.043535000000   0.027880000000        SWASP
2455161.517089840025   0.017220000000   0.031265000000        SWASP
2455161.517578119878   0.023058000000   0.027324000000        SWASP
2455161.517578119878   0.008950000000   0.031058000000        SWASP
2455161.525878909975   0.019292000000   0.030566000000        SWASP
2455161.526367189828  -0.007835000000   0.029934000000        SWASP
2455161.533691409975  -0.015014000000   0.029774000000        SWASP
2455161.534179689828  -0.004893000000   0.030008000000        SWASP
2455161.540527340025   0.013777000000   0.026206000000        SWASP
2455161.540527340025   0.059101000000   0.031337000000        SWASP
2455161.541015619878  -0.037988000000   0.024924000000        SWASP
2455161.541015619878   0.009764000000   0.030055000000        SWASP
2455161.548339840025   0.042152000000   0.026111000000        SWASP
2455161.548339840025  -0.051086000000   0.028066000000        SWASP
2455161.548828119878   0.034912000000   0.026004000000        SWASP
2455161.548828119878   0.035240000000   0.030223000000        SWASP
2455161.555175779853   0.026095000000   0.029365000000        SWASP
2455161.555664060172  -0.028250000000   0.027943000000        SWASP
2455161.562988279853   0.000116000000   0.024189000000        SWASP
2455161.562988279853   0.075589000000   0.029640000000        SWASP
2455161.563476560172   0.009583000000   0.024365000000        SWASP
2455161.563476560172   0.011142000000   0.027973000000        SWASP
2455161.569824220147   0.007935000000   0.023457000000        SWASP
2455161.569824220147   0.029482000000   0.026971000000        SWASP
2455161.570312500000  -0.038188000000   0.022425000000        SWASP
2455161.570312500000   0.005944000000   0.026279000000        SWASP
2455161.575195310172   0.040987000000   0.023495000000        SWASP
2455161.575195310172   0.045345000000   0.027357000000        SWASP
2455161.575683590025   0.027140000000   0.023314000000        SWASP
2455161.575683590025   0.002571000000   0.026367000000        SWASP
2455161.582031250000  -0.041092000000   0.021288000000        SWASP
2455161.582031250000  -0.043958000000   0.024656000000        SWASP
2455161.582519529853  -0.023277000000   0.024864000000        SWASP
2455161.587890619878   0.028471000000   0.025126000000        SWASP
2455161.588378909975   0.014117000000   0.024997000000        SWASP
2455161.594726560172   0.013550000000   0.021010000000        SWASP
2455161.594726560172  -0.015911000000   0.023174000000        SWASP
2455161.594726560172  -0.004936000000   0.020594000000        SWASP
2455161.594726560172  -0.010198000000   0.023095000000        SWASP
2455161.601074220147  -0.005765000000   0.020042000000        SWASP
2455161.601074220147  -0.007847000000   0.023220000000        SWASP
2455161.601562500000   0.077547000000   0.021507000000        SWASP
2455161.601562500000  -0.000985000000   0.023163000000        SWASP
2455161.607910159975  -0.031709000000   0.022372000000        SWASP
2455161.608398439828   0.017895000000   0.023723000000        SWASP
2455161.615722659975  -0.004552000000   0.022952000000        SWASP
2455161.616210939828   0.001919000000   0.023293000000        SWASP
2455161.621582029853  -0.007280000000   0.020443000000        SWASP
2455161.621582029853   0.020690000000   0.023884000000        SWASP
2455161.622070310172   0.048867000000   0.024262000000        SWASP
2455161.628417970147   0.009515000000   0.023807000000        SWASP
2455161.628417970147   0.022063000000   0.024333000000        SWASP
2455161.633789060172  -0.029847000000   0.024952000000        SWASP
2455161.634277340025  -0.007805000000   0.025663000000        SWASP
2455161.639648439828   0.015366000000   0.030423000000        SWASP
2455161.639648439828  -0.019894000000   0.038126000000        SWASP
2455161.640136720147   0.017835000000   0.035347000000        SWASP
2455161.640136720147   0.013176000000   0.040781000000        SWASP
2455161.645019529853   0.026217000000   0.031357000000        SWASP
2455161.645507810172  -0.032775000000   0.031088000000        SWASP
2455161.651855470147   0.025590000000   0.056130000000        SWASP
2455161.652343750000  -0.031566000000   0.058731000000        SWASP
2455161.657714840025   0.088650000000   0.047423000000        SWASP
2455161.658203119878  -0.008638000000   0.041727000000        SWASP
2455161.662109380122   0.010596000000   0.042784000000        SWASP
2455161.662597659975   0.064244000000   0.043189000000        SWASP
2455161.667968750000   0.051032000000   0.043222000000        SWASP
2455161.668457029853  -0.017446000000   0.051482000000        SWASP
2455161.672363279853   0.009471000000   0.035943000000        SWASP
2455161.672851560172   0.048496000000   0.031100000000        SWASP
2455161.677246090025  -0.015486000000   0.028487000000        SWASP
2455161.677734380122   0.032109000000   0.028884000000        SWASP
2455161.681640619878   0.016829000000   0.026970000000        SWASP
2455161.682128909975  -0.035043000000   0.026094000000        SWASP
2455161.687500000000  -0.020735000000   0.029672000000        SWASP
2455161.687988279853  -0.016578000000   0.030674000000        SWASP
2455162.415039060172  -0.011885000000   0.038641000000        SWASP
2455162.415527340025  -0.015405000000   0.038582000000        SWASP
2455162.418457029853  -0.112947000000   0.034776000000        SWASP
2455162.418945310172  -0.047301000000   0.036306000000        SWASP
2455162.422363279853  -0.032998000000   0.036039000000        SWASP
2455162.422363279853   0.042901000000   0.045220000000        SWASP
2455162.422851560172   0.007988000000   0.037631000000        SWASP
2455162.422851560172  -0.033625000000   0.041845000000        SWASP
2455162.425781250000  -0.005346000000   0.037147000000        SWASP
2455162.425781250000   0.036189000000   0.044285000000        SWASP
2455162.426269529853  -0.003124000000   0.036837000000        SWASP
2455162.426269529853  -0.009687000000   0.042481000000        SWASP
2455162.430175779853  -0.064845000000   0.034712000000        SWASP
