# BJD-2454833, Blended_Flux, Deblended_Flux, Error
3.054413425142258347e+03 1.000509872801445210e+00 1.001019745602890421e+00 1.129487174284200742e-04
3.054433856821517111e+03 1.000375879192128004e+00 1.000751758384256007e+00 1.129487174284200742e-04
3.054454288501015981e+03 9.999239393880662297e-01 9.998478787761324593e-01 1.129487174284200742e-04
3.054474720280748443e+03 9.999932546093280861e-01 9.999865092186561721e-01 1.129487174284200742e-04
3.054495151960705698e+03 9.996922578076828936e-01 9.993845156153657872e-01 1.129487174284200742e-04
3.054515583541018714e+03 9.995194219069778452e-01 9.990388438139556904e-01 1.129487174284200742e-04
3.054536015321442392e+03 9.994089663779940347e-01 9.988179327559880694e-01 1.129487174284200742e-04
3.054556447002105415e+03 9.991172864625216254e-01 9.982345729250432509e-01 1.129487174284200742e-04
3.054576878583000507e+03 9.992472843010373751e-01 9.984945686020747502e-01 1.129487174284200742e-04
3.054597310364129953e+03 9.991340557823548130e-01 9.982681115647096259e-01 1.129487174284200742e-04
3.054617742045600608e+03 9.992510864581246599e-01 9.985021729162493198e-01 1.129487174284200742e-04
3.054638173727194953e+03 9.993792581325163793e-01 9.987585162650327586e-01 1.129487174284200742e-04
3.054658605409014854e+03 9.988415982549139205e-01 9.976831965098278410e-01 1.129487174284200742e-04
3.054679036991190515e+03 9.989352234398132246e-01 9.978704468796264493e-01 1.129487174284200742e-04
3.054699468773484114e+03 9.991317969959766510e-01 9.982635939919533019e-01 1.129487174284200742e-04
3.054719900456009782e+03 9.991786900146774064e-01 9.983573800293548128e-01 1.129487174284200742e-04
3.054740332038876659e+03 9.993844879820817928e-01 9.987689759641635856e-01 1.129487174284200742e-04
3.054760763821868750e+03 1.001016457215109901e+00 1.002032914430219801e+00 1.129487174284200742e-04
3.054781195505085634e+03 1.000405487004880634e+00 1.000810974009761489e+00 1.129487174284200742e-04
3.054801627088658279e+03 1.000248734051400135e+00 1.000497468102800269e+00 1.129487174284200742e-04
3.054822058872348862e+03 1.001433543272917337e+00 1.002867086545834896e+00 1.129487174284200742e-04
3.054842490556387929e+03 1.001458550926894064e+00 1.002917101853788129e+00 1.129487174284200742e-04
3.054862922340536898e+03 1.001153897972179241e+00 1.002307795944358260e+00 1.129487174284200742e-04
3.054883353925040865e+03 1.001795301804407679e+00 1.003590603608815135e+00 1.129487174284200742e-04
3.054903785609771148e+03 1.001566369256229549e+00 1.003132738512458877e+00 1.129487174284200742e-04
3.054924217394742300e+03 1.001479593756307462e+00 1.002959187512614925e+00 1.129487174284200742e-04
3.054944648979828344e+03 1.001459856608800436e+00 1.002919713217600872e+00 1.129487174284200742e-04
3.054965080665264395e+03 1.001324425214131786e+00 1.002648850428263572e+00 1.129487174284200742e-04
3.054985512450926763e+03 1.000491100210072037e+00 1.000982200420144075e+00 1.129487174284200742e-04
3.055005944036827714e+03 1.001607874596281089e+00 1.003215749192562400e+00 1.129487174284200742e-04
3.055026375722954981e+03 1.001244240210244385e+00 1.002488480420488770e+00 1.129487174284200742e-04
3.055046807509323116e+03 1.000771543513945483e+00 1.001543087027890966e+00 1.129487174284200742e-04
3.055067239195923321e+03 1.000243874156531820e+00 1.000487748313063641e+00 1.129487174284200742e-04
3.055087670882749080e+03 1.000151340404199285e+00 1.000302680808398792e+00 1.129487174284200742e-04
3.055108102569814946e+03 1.000397740619902276e+00 1.000795481239804774e+00 1.129487174284200742e-04
3.055128534257230058e+03 1.000444024717368929e+00 1.000888049434737859e+00 1.129487174284200742e-04
3.055148965944754309e+03 1.000694587441020467e+00 1.001389174882040933e+00 1.129487174284200742e-04
3.055169397632518667e+03 1.000352542746949958e+00 1.000705085493900137e+00 1.129487174284200742e-04
3.055189829320632271e+03 1.000658682496296414e+00 1.001317364992592829e+00 1.129487174284200742e-04
3.055210261108972190e+03 1.000512913560684503e+00 1.001025827121369227e+00 1.129487174284200742e-04
3.055230692697434279e+03 1.001054541586045676e+00 1.002109083172091575e+00 1.129487174284200742e-04
3.055251124486247136e+03 1.001218209405096538e+00 1.002436418810193297e+00 1.129487174284200742e-04
3.055271556175284786e+03 1.001775887020940115e+00 1.003551774041880229e+00 1.129487174284200742e-04
3.055291987764561782e+03 1.001424289352024433e+00 1.002848578704048865e+00 1.129487174284200742e-04
3.055312419554073131e+03 1.000961607107270890e+00 1.001923214214541780e+00 1.129487174284200742e-04
3.055332851143808512e+03 1.000686745197273853e+00 1.001373490394547705e+00 1.129487174284200742e-04
3.055353282833784760e+03 1.000550312224430360e+00 1.001100624448860721e+00 1.129487174284200742e-04
3.055373714623994601e+03 1.000566703400121327e+00 1.001133406800242431e+00 1.129487174284200742e-04
3.055394146214428474e+03 1.000352771123637741e+00 1.000705542247275703e+00 1.129487174284200742e-04
3.055414577905219630e+03 1.000233784078336630e+00 1.000467568156673481e+00 1.129487174284200742e-04
3.055435009696127963e+03 1.000304929981511659e+00 1.000609859963023096e+00 1.129487174284200742e-04
3.055455441287376743e+03 1.000493891557889592e+00 1.000987783115779184e+00 1.129487174284200742e-04
3.055475873078750737e+03 1.000546221801996261e+00 1.001092443603992743e+00 1.129487174284200742e-04
3.055496304770473216e+03 1.000392985381550748e+00 1.000785970763101718e+00 1.129487174284200742e-04
3.055516736362420488e+03 1.000393994266462583e+00 1.000787988532925166e+00 1.129487174284200742e-04
3.055537168154609390e+03 1.000413632496768068e+00 1.000827264993536136e+00 1.129487174284200742e-04
3.055557599847030360e+03 1.000513690995867400e+00 1.001027381991734799e+00 1.129487174284200742e-04
3.055578031539676886e+03 1.000453436721041589e+00 1.000906873442083178e+00 1.129487174284200742e-04
3.055598463232563518e+03 1.000518485144027414e+00 1.001036970288054828e+00 1.129487174284200742e-04
3.055618894925799395e+03 1.000494433669949501e+00 1.000988867339899002e+00 1.129487174284200742e-04
3.055639326619144413e+03 1.000369890770356873e+00 1.000739781540713746e+00 1.129487174284200742e-04
3.055659758312845952e+03 1.000256832124305495e+00 1.000513664248610990e+00 1.129487174284200742e-04
3.055680190006780322e+03 1.000383447197396469e+00 1.000766894394792939e+00 1.129487174284200742e-04
3.055700621800824592e+03 1.000099036592701163e+00 1.000198073185402325e+00 1.129487174284200742e-04
3.055721053495224623e+03 1.000518445310921933e+00 1.001036890621843867e+00 1.129487174284200742e-04
3.055741485089849448e+03 1.000425578475824695e+00 1.000851156951649390e+00 1.129487174284200742e-04
3.055761916884715902e+03 1.000113198967678585e+00 1.000226397935357170e+00 1.129487174284200742e-04
3.055782348579930840e+03 1.000164733159770947e+00 1.000329466319541893e+00 1.129487174284200742e-04
3.055802780175261432e+03 1.000317163341099214e+00 1.000634326682198427e+00 1.129487174284200742e-04
3.055823211970935517e+03 1.000156418113808510e+00 1.000312836227617019e+00 1.129487174284200742e-04
3.055843643666848948e+03 1.001365585638458455e+00 1.002731171276916911e+00 1.129487174284200742e-04
3.055864075462872279e+03 1.001491211045951291e+00 1.002982422091902581e+00 1.129487174284200742e-04
3.055884507059250609e+03 1.001077289477054766e+00 1.002154578954109532e+00 1.129487174284200742e-04
3.055904938755862531e+03 1.001367487136715084e+00 1.002734974273430169e+00 1.129487174284200742e-04
3.055925370552817185e+03 1.001494457276270067e+00 1.002988914552540134e+00 1.129487174284200742e-04
3.055945802149894007e+03 1.000959338054036696e+00 1.001918676108073392e+00 1.129487174284200742e-04
3.055966233847320837e+03 1.000424269995670468e+00 1.000848539991340935e+00 1.129487174284200742e-04
3.055986665544856805e+03 1.000169038084473216e+00 1.000338076168946433e+00 1.129487174284200742e-04
3.056007097242749296e+03 9.999878770634675895e-01 9.999757541269351790e-01 1.129487174284200742e-04
3.056027528940874618e+03 9.997777327992851681e-01 9.995554655985703363e-01 1.129487174284200742e-04
3.056047960639225494e+03 9.996719028694824871e-01 9.993438057389649742e-01 1.129487174284200742e-04
3.056068392337816476e+03 9.998417849794845047e-01 9.996835699589690094e-01 1.129487174284200742e-04
3.056088824136757466e+03 9.997324320777476458e-01 9.994648641554952917e-01 1.129487174284200742e-04
3.056109255735806073e+03 9.999454230444473346e-01 9.998908460888946692e-01 1.129487174284200742e-04
3.056129687435211963e+03 9.999767109295618628e-01 9.999534218591237256e-01 1.129487174284200742e-04
3.056150119234851445e+03 9.998098383211824203e-01 9.996196766423648405e-01 1.129487174284200742e-04
3.056190982534819341e+03 9.996614207221190540e-01 9.993228414442381080e-01 1.129487174284200742e-04
3.056211414335273730e+03 9.996613393239166534e-01 9.993226786478333068e-01 1.129487174284200742e-04
3.056231845935835736e+03 1.000004524932789129e+00 1.000009049865578259e+00 1.129487174284200742e-04
3.056252277636755025e+03 1.000743982656807196e+00 1.001487965313614392e+00 1.129487174284200742e-04
3.056272709437907906e+03 1.000404549588811420e+00 1.000809099177622841e+00 1.129487174284200742e-04
3.056293141139285581e+03 1.000213524796486730e+00 1.000427049592973461e+00 1.129487174284200742e-04
3.056313572840903362e+03 1.000638423116230857e+00 1.001276846232461715e+00 1.129487174284200742e-04
3.056334004542753974e+03 1.000459986157530512e+00 1.000919972315061024e+00 1.129487174284200742e-04
3.056354436244946555e+03 1.000733718927470095e+00 1.001467437854940190e+00 1.129487174284200742e-04
3.056374868047263590e+03 1.000588189679888718e+00 1.001176379359777435e+00 1.129487174284200742e-04
3.056395299649928347e+03 1.000476955693250458e+00 1.000953911386500916e+00 1.129487174284200742e-04
3.056415731352819421e+03 1.000744298419483425e+00 1.001488596838966849e+00 1.129487174284200742e-04
3.056436163156067778e+03 1.000666120928330072e+00 1.001332241856660143e+00 1.129487174284200742e-04
3.056456594759431027e+03 1.000161003899670664e+00 1.000322007799341328e+00 1.129487174284200742e-04
3.056477026563137770e+03 1.000468599772221134e+00 1.000937199544442269e+00 1.129487174284200742e-04
3.056497458267083857e+03 1.000924188603723008e+00 1.001848377207446017e+00 1.129487174284200742e-04
3.056517889871262014e+03 1.001133963603600296e+00 1.002267927207200593e+00 1.129487174284200742e-04
3.056538321675667248e+03 1.000857452737957676e+00 1.001714905475915351e+00 1.129487174284200742e-04
3.056558753380311828e+03 1.001001706780248357e+00 1.002003413560496714e+00 1.129487174284200742e-04
3.056579184985304892e+03 1.000793840713191996e+00 1.001587681426383991e+00 1.129487174284200742e-04
3.056599616790525033e+03 1.000868478611703694e+00 1.001736957223407387e+00 1.129487174284200742e-04
3.056620048495984520e+03 1.001322965047323210e+00 1.002645930094646420e+00 1.129487174284200742e-04
3.056640480101676076e+03 1.001292824052196551e+00 1.002585648104393101e+00 1.129487174284200742e-04
3.056660911907594709e+03 1.000869848947206986e+00 1.001739697894413972e+00 1.129487174284200742e-04
3.056681343613869103e+03 1.001065007468426638e+00 1.002130014936853275e+00 1.129487174284200742e-04
3.056701775320369052e+03 1.001006083519188294e+00 1.002012167038376589e+00 1.129487174284200742e-04
3.056722207027109107e+03 1.001125874075158517e+00 1.002251748150317034e+00 1.129487174284200742e-04
3.056742638734081993e+03 1.001342852056443355e+00 1.002685704112886933e+00 1.129487174284200742e-04
3.056763070441404125e+03 1.001545660048760666e+00 1.003091320097521111e+00 1.129487174284200742e-04
3.056783502148835396e+03 1.001270437345060493e+00 1.002540874690121209e+00 1.129487174284200742e-04
3.056803933856623189e+03 1.001201906540132525e+00 1.002403813080265049e+00 1.129487174284200742e-04
3.056824365564636537e+03 1.000842906137231036e+00 1.001685812274461851e+00 1.129487174284200742e-04
3.056844797272889991e+03 1.001169672405589406e+00 1.002339344811179034e+00 1.129487174284200742e-04
3.056865228981492692e+03 1.001442416265237778e+00 1.002884832530475556e+00 1.129487174284200742e-04
3.056885660790321708e+03 1.001764004842638167e+00 1.003528009685276334e+00 1.129487174284200742e-04
3.056906092399389308e+03 1.001821288630558193e+00 1.003642577261116164e+00 1.129487174284200742e-04
3.056926524208691262e+03 1.001626673415504598e+00 1.003253346831009418e+00 1.129487174284200742e-04
3.056946955918218009e+03 1.001057500301925751e+00 1.002115000603851502e+00 1.129487174284200742e-04
3.056967387528100517e+03 1.000999682564772009e+00 1.001999365129544239e+00 1.129487174284200742e-04
3.056987819338217378e+03 1.000929699893607472e+00 1.001859399787214944e+00 1.129487174284200742e-04
3.057008251048559032e+03 1.000777077306567175e+00 1.001554154613134351e+00 1.129487174284200742e-04
3.057028682659256447e+03 1.000935462999214209e+00 1.001870925998428419e+00 1.129487174284200742e-04
3.057049114470071800e+03 1.000116669176907447e+00 1.000233338353815116e+00 1.129487174284200742e-04
3.057069546181228361e+03 9.997967243357459566e-01 9.995934486714919132e-01 1.129487174284200742e-04
3.057089977992625791e+03 9.993098550954968573e-01 9.986197101909937146e-01 1.129487174284200742e-04
3.057110409604254528e+03 9.991156440827478891e-01 9.982312881654957781e-01 1.129487174284200742e-04
3.057130841316225997e+03 9.988041511914976800e-01 9.976083023829953600e-01 1.129487174284200742e-04
3.057151273128438334e+03 9.988744441206666158e-01 9.977488882413332316e-01 1.129487174284200742e-04
3.057171704740881978e+03 9.990757965685802544e-01 9.981515931371605088e-01 1.129487174284200742e-04
3.057192136453551939e+03 9.985829092550616570e-01 9.971658185101233141e-01 1.129487174284200742e-04
3.057212568266579183e+03 9.982899024286192580e-01 9.965798048572385159e-01 1.129487174284200742e-04
3.057232999879837735e+03 9.980459323439847541e-01 9.960918646879695082e-01 1.129487174284200742e-04
3.057253431593322603e+03 9.984349716065830105e-01 9.968699432131660210e-01 1.129487174284200742e-04
3.057273863407048339e+03 9.980332930196925689e-01 9.960665860393851379e-01 1.129487174284200742e-04
3.057294295021121798e+03 9.978270045577407599e-01 9.956540091154815197e-01 1.129487174284200742e-04
3.057314726835422334e+03 9.978461889741508939e-01 9.956923779483017878e-01 1.129487174284200742e-04
3.057335158549962216e+03 9.978018328957638516e-01 9.956036657915277033e-01 1.129487174284200742e-04
3.057355590164734167e+03 9.977291277531111779e-01 9.954582555062223559e-01 1.129487174284200742e-04
3.057376021979849611e+03 9.977382702159695027e-01 9.954765404319390054e-01 1.129487174284200742e-04
3.057396453595203639e+03 9.978919539081735346e-01 9.957839078163470692e-01 1.129487174284200742e-04
3.057416885310791258e+03 9.979652067842961216e-01 9.959304135685922432e-01 1.129487174284200742e-04
3.057437317126721609e+03 9.976696146327830306e-01 9.953392292655660611e-01 1.129487174284200742e-04
3.057457748842774890e+03 9.978591859645742357e-01 9.957183719291484714e-01 1.129487174284200742e-04
3.057478180559293833e+03 9.978601178832310348e-01 9.957202357664620695e-01 1.129487174284200742e-04
3.057498612275921914e+03 9.979116840637239916e-01 9.958233681274479832e-01 1.129487174284200742e-04
3.057519043992906518e+03 9.979969667353729701e-01 9.959939334707459402e-01 1.129487174284200742e-04
3.057539475710007537e+03 9.983812579114029750e-01 9.967625158228059501e-01 1.129487174284200742e-04
3.057559907427566941e+03 9.988178860546932381e-01 9.976357721093864761e-01 1.129487174284200742e-04
3.057580339145250036e+03 9.990452995633098965e-01 9.980905991266197930e-01 1.129487174284200742e-04
3.057600770963283139e+03 9.989433116531803991e-01 9.978866233063607982e-01 1.129487174284200742e-04
3.057621202581540274e+03 9.993195002224950496e-01 9.986390004449900992e-01 1.129487174284200742e-04
3.057641634300038277e+03 9.992704585241025672e-01 9.985409170482051344e-01 1.129487174284200742e-04
3.057662066118879011e+03 9.992888157980232000e-01 9.985776315960464000e-01 1.129487174284200742e-04
3.057682497737958329e+03 9.991424946254148232e-01 9.982849892508296463e-01 1.129487174284200742e-04
3.057702929557272000e+03 9.992077478868790497e-01 9.984154957737580993e-01 1.129487174284200742e-04
3.057723361276817741e+03 9.993908502725012966e-01 9.987817005450025931e-01 1.129487174284200742e-04
3.057743792896704690e+03 9.997778052748851341e-01 9.995556105497702681e-01 1.129487174284200742e-04
3.057764224716833269e+03 9.998988941067172842e-01 9.997977882134345684e-01 1.129487174284200742e-04
3.057784656437303056e+03 9.997514516854595357e-01 9.995029033709190713e-01 1.129487174284200742e-04
3.057805088058012188e+03 9.996528927159956668e-01 9.993057854319913336e-01 1.129487174284200742e-04
3.057825519878955674e+03 9.998753926462019548e-01 9.997507852924039096e-01 1.129487174284200742e-04
3.057845951600131229e+03 9.995329016670480016e-01 9.990658033340960031e-01 1.129487174284200742e-04
3.057866383221647993e+03 9.996572809812198646e-01 9.993145619624397291e-01 1.129487174284200742e-04
3.057886815043406386e+03 9.993003870439982617e-01 9.986007740879965233e-01 1.129487174284200742e-04
3.057907246765389573e+03 9.992934821955838931e-01 9.985869643911677862e-01 1.129487174284200742e-04
3.057927678587730043e+03 9.992097068455005893e-01 9.984194136910011785e-01 1.129487174284200742e-04
3.057948110210185405e+03 9.991921420068674564e-01 9.983842840137349128e-01 1.129487174284200742e-04
3.057968541933107190e+03 9.994301718025031533e-01 9.988603436050063067e-01 1.129487174284200742e-04
3.057988973656138114e+03 9.995274619877470013e-01 9.990549239754940025e-01 1.129487174284200742e-04
3.058009405379525560e+03 9.995837371499380897e-01 9.991674742998761793e-01 1.129487174284200742e-04
3.058029837103254977e+03 9.995143533413337611e-01 9.990287066826675222e-01 1.129487174284200742e-04
3.058050268827108084e+03 9.995191850542697320e-01 9.990383701085394641e-01 1.129487174284200742e-04
3.058070700551310438e+03 9.994214982649574086e-01 9.988429965299148172e-01 1.129487174284200742e-04
3.058091132375739107e+03 9.999059564566703528e-01 9.998119129133407057e-01 1.129487174284200742e-04
3.058111564100523537e+03 9.998659837844503517e-01 9.997319675689007035e-01 1.129487174284200742e-04
3.058152427550783614e+03 9.997839630529212762e-01 9.995679261058425524e-01 1.129487174284200742e-04
3.058172859276266536e+03 9.995935327068894427e-01 9.991870654137788854e-01 1.129487174284200742e-04
3.058193290902097942e+03 1.000015812830014950e+00 1.000031625660029899e+00 1.129487174284200742e-04
3.058213722728156426e+03 9.997253164963131322e-01 9.994506329926262644e-01 1.129487174284200742e-04
3.058234154454570671e+03 1.000098804953089227e+00 1.000197609906178453e+00 1.129487174284200742e-04
3.058254586081216985e+03 1.000153067652322925e+00 1.000306135304645849e+00 1.129487174284200742e-04
3.058275017908090376e+03 1.000013075070415702e+00 1.000026150140831405e+00 1.129487174284200742e-04
3.058295449635319528e+03 9.998314324085284532e-01 9.996628648170569065e-01 1.129487174284200742e-04
3.058315881462782272e+03 9.995100986566121115e-01 9.990201973132242230e-01 1.129487174284200742e-04
3.058336313090469048e+03 9.997172802400557945e-01 9.994345604801115890e-01 1.129487174284200742e-04
3.058356744818513107e+03 9.999243693614452422e-01 9.998487387228904844e-01 1.129487174284200742e-04
3.058377176646790758e+03 9.994942268280382347e-01 9.989884536560764694e-01 1.129487174284200742e-04
3.058397608275292441e+03 9.997748928072158758e-01 9.995497856144317517e-01 1.129487174284200742e-04
3.058418040004151408e+03 9.994766692621828152e-01 9.989533385243656305e-01 1.129487174284200742e-04
3.058438471833243966e+03 9.997503845390718347e-01 9.995007690781436693e-01 1.129487174284200742e-04
3.058458903462676972e+03 1.000288874707686126e+00 1.000577749415372253e+00 1.129487174284200742e-04
3.058479335292351607e+03 1.000285926975744255e+00 1.000571853951488510e+00 1.129487174284200742e-04
3.058499767022251035e+03 9.999276171023576687e-01 9.998552342047153374e-01 1.129487174284200742e-04
3.058520198652506224e+03 9.998183798790802879e-01 9.996367597581605757e-01 1.129487174284200742e-04
3.058540630482879351e+03 9.997465717971871779e-01 9.994931435943743558e-01 1.129487174284200742e-04
3.058561062213717378e+03 9.994136507414299597e-01 9.988273014828599194e-01 1.129487174284200742e-04
3.058581493944780959e+03 9.994101395393073517e-01 9.988202790786147034e-01 1.129487174284200742e-04
3.058601925676084647e+03 9.997870502649230939e-01 9.995741005298461879e-01 1.129487174284200742e-04
3.058622357407613890e+03 1.000479511830518087e+00 1.000959023661036174e+00 1.129487174284200742e-04
3.058642789139499655e+03 1.000670488140700254e+00 1.001340976281400508e+00 1.129487174284200742e-04
3.058663220871618250e+03 9.999962159871693679e-01 9.999924319743387358e-01 1.129487174284200742e-04
3.058683652604086092e+03 9.998591709585717968e-01 9.997183419171435936e-01 1.129487174284200742e-04
3.058704084336779488e+03 9.996833918453922330e-01 9.993667836907844659e-01 1.129487174284200742e-04
3.058724516069712990e+03 9.992260007824966817e-01 9.984520015649933633e-01 1.129487174284200742e-04
3.058744947802988463e+03 9.990662828293730424e-01 9.981325656587460848e-01 1.129487174284200742e-04
3.058765379636504804e+03 9.991799715020908135e-01 9.983599430041816269e-01 1.129487174284200742e-04
3.058785811270368868e+03 9.999116410800110710e-01 9.998232821600221421e-01 1.129487174284200742e-04
3.058806243004466523e+03 9.995714864554365864e-01 9.991429729108731728e-01 1.129487174284200742e-04
3.058826674838790495e+03 9.995583492394848335e-01 9.991166984789696670e-01 1.129487174284200742e-04
3.058847106473469466e+03 9.995345629045995217e-01 9.990691258091990434e-01 1.129487174284200742e-04
3.058867538208374754e+03 9.994190941791685212e-01 9.988381883583370424e-01 1.129487174284200742e-04
3.058887970043637324e+03 9.997094433173179251e-01 9.994188866346358502e-01 1.129487174284200742e-04
3.058908401679131202e+03 1.000043136377349429e+00 1.000086272754698857e+00 1.129487174284200742e-04
3.058928833514852158e+03 9.997788085904619759e-01 9.995576171809239518e-01 1.129487174284200742e-04
3.058949265250928875e+03 9.998796740360627044e-01 9.997593480721254089e-01 1.129487174284200742e-04
3.058969696887237660e+03 1.000065417075412633e+00 1.000130834150825265e+00 1.129487174284200742e-04
3.058990128723889939e+03 1.000065606673497198e+00 1.000131213346994397e+00 1.129487174284200742e-04
3.059010560460781562e+03 1.000063008878649740e+00 1.000126017757299479e+00 1.129487174284200742e-04
3.059030992097905255e+03 1.000533078099126394e+00 1.001066156198252788e+00 1.129487174284200742e-04
3.059051423935372441e+03 1.000673617280978700e+00 1.001347234561957400e+00 1.129487174284200742e-04
3.059071855673078971e+03 1.000508234155853993e+00 1.001016468311707985e+00 1.129487174284200742e-04
3.059092287511135510e+03 1.001234992756609987e+00 1.002469985513220196e+00 1.129487174284200742e-04
3.059112719149416080e+03 1.001138384488445165e+00 1.002276768976890109e+00 1.129487174284200742e-04
3.059133150888053933e+03 1.001164998929273686e+00 1.002329997858547372e+00 1.129487174284200742e-04
3.059153582726925379e+03 1.000980257520361683e+00 1.001960515040723365e+00 1.129487174284200742e-04
3.059174014366020856e+03 1.001054363407314796e+00 1.002108726814629813e+00 1.129487174284200742e-04
3.059194446105473617e+03 1.001180098173180877e+00 1.002360196346361976e+00 1.129487174284200742e-04
3.059214877945159969e+03 1.001058095315680907e+00 1.002116190631361814e+00 1.129487174284200742e-04
3.059235309685187531e+03 1.001128474800240475e+00 1.002256949600480951e+00 1.129487174284200742e-04
3.059255741325454437e+03 1.000830989294049456e+00 1.001661978588099133e+00 1.129487174284200742e-04
3.059276173166072113e+03 1.000915111779831390e+00 1.001830223559662780e+00 1.129487174284200742e-04
3.059296604906914581e+03 1.000909826095660371e+00 1.001819652191320742e+00 1.129487174284200742e-04
3.059317036647997156e+03 1.000277508427324324e+00 1.000555016854648871e+00 1.129487174284200742e-04
3.059337468389428977e+03 1.000119987605470717e+00 1.000239975210941434e+00 1.129487174284200742e-04
3.059357900131086353e+03 1.000002818391162229e+00 1.000005636782324681e+00 1.129487174284200742e-04
3.059378331873100251e+03 9.996727085335692653e-01 9.993454170671385306e-01 1.129487174284200742e-04
3.059398763615346979e+03 9.992679537997937178e-01 9.985359075995874356e-01 1.129487174284200742e-04
3.059419195257934916e+03 9.991284061719929444e-01 9.982568123439858887e-01 1.129487174284200742e-04
3.059439627100764483e+03 9.992838927782837777e-01 9.985677855565675554e-01 1.129487174284200742e-04
3.059460058843942534e+03 9.987736196598910876e-01 9.975472393197821752e-01 1.129487174284200742e-04
3.059480490687346901e+03 9.986468193488494682e-01 9.972936386976989365e-01 1.129487174284200742e-04
3.059500922330989852e+03 9.983671727198408785e-01 9.967343454396817570e-01 1.129487174284200742e-04
3.059521354074982810e+03 9.977928757153855521e-01 9.955857514307711043e-01 1.129487174284200742e-04
3.059541785919202084e+03 9.974878999046770112e-01 9.949757998093540223e-01 1.129487174284200742e-04
3.059562217563776358e+03 9.970186717952019828e-01 9.940373435904039656e-01 1.129487174284200742e-04
3.059582649308700638e+03 9.968823374504303114e-01 9.937646749008606228e-01 1.129487174284200742e-04
3.059603081153734820e+03 9.967931487006937985e-01 9.935862974013875970e-01 1.129487174284200742e-04
3.059623512799240416e+03 9.971959716078602209e-01 9.943919432157204419e-01 1.129487174284200742e-04
3.059643944544979604e+03 9.978371714424955075e-01 9.956743428849910149e-01 1.129487174284200742e-04
3.059664376390945108e+03 9.996846895952330447e-01 9.993693791904660895e-01 1.129487174284200742e-04
3.059684808037149196e+03 9.992140545743029012e-01 9.984281091486058024e-01 1.129487174284200742e-04
3.059705239883696777e+03 9.982115122843774335e-01 9.964230245687548670e-01 1.129487174284200742e-04
3.059725671630600118e+03 9.973058173102938850e-01 9.946116346205877701e-01 1.129487174284200742e-04
3.059746103377736290e+03 9.970969379791484455e-01 9.941938759582968910e-01 1.129487174284200742e-04
3.059766535125221708e+03 9.990468858631146309e-01 9.980937717262292619e-01 1.129487174284200742e-04
3.059786966872932680e+03 9.996558812134671568e-01 9.993117624269343136e-01 1.129487174284200742e-04
3.059807398620883760e+03 9.981466908968963381e-01 9.962933817937926761e-01 1.129487174284200742e-04
3.059827830369176809e+03 9.981378072881885721e-01 9.962756145763771443e-01 1.129487174284200742e-04
3.059848262117826380e+03 9.977792033331207566e-01 9.955584066662415132e-01 1.129487174284200742e-04
3.059868693966709543e+03 9.978809377944714010e-01 9.957618755889428019e-01 1.129487174284200742e-04
3.059889125615824014e+03 9.981918209322292457e-01 9.963836418644584914e-01 1.129487174284200742e-04
3.059909557365281216e+03 9.981482163995437640e-01 9.962964327990875280e-01 1.129487174284200742e-04
3.059929989215095702e+03 9.983233137963208881e-01 9.966466275926417762e-01 1.129487174284200742e-04
3.059950420965134981e+03 9.983245513485510259e-01 9.966491026971020517e-01 1.129487174284200742e-04
3.059970852615413605e+03 9.983302534358176050e-01 9.966605068716352100e-01 1.129487174284200742e-04
3.059991284466042998e+03 9.985995505777328640e-01 9.971991011554657280e-01 1.129487174284200742e-04
3.060011716117020114e+03 9.985317331244552008e-01 9.970634662489104016e-01 1.129487174284200742e-04
3.060032147868223547e+03 9.990689568966523160e-01 9.981379137933046319e-01 1.129487174284200742e-04
3.060052579719667847e+03 9.993474628609099186e-01 9.986949257218198372e-01 1.129487174284200742e-04
3.060073011371452594e+03 9.999995597043015438e-01 9.999991194086030877e-01 1.129487174284200742e-04
3.060113874975970248e+03 1.000899559270063577e+00 1.001799118540127154e+00 1.129487174284200742e-04
3.060134306628577178e+03 1.000318895619752180e+00 1.000637791239504581e+00 1.129487174284200742e-04
3.060154738481527602e+03 9.999169500253444198e-01 9.998339000506888397e-01 1.129487174284200742e-04
3.060175170234833786e+03 9.997736236482376304e-01 9.995472472964752608e-01 1.129487174284200742e-04
3.060195601888364763e+03 9.995300873484387338e-01 9.990601746968774677e-01 1.129487174284200742e-04
3.060216033742137370e+03 9.996157420108005009e-01 9.992314840216010019e-01 1.129487174284200742e-04
3.060236465496258461e+03 9.995843121456857716e-01 9.991686242913715432e-01 1.129487174284200742e-04
3.060256897350722284e+03 9.995772584987945297e-01 9.991545169975890595e-01 1.129487174284200742e-04
3.060277329005424690e+03 9.994356686387739774e-01 9.988713372775479549e-01 1.129487174284200742e-04
3.060297760760477104e+03 9.993062684101168269e-01 9.986125368202336539e-01 1.129487174284200742e-04
3.060318192615755834e+03 9.996365421782937855e-01 9.992730843565875709e-01 1.129487174284200742e-04
3.060338624271389563e+03 9.998451654581026471e-01 9.996903309162052942e-01 1.129487174284200742e-04
3.060359056027256884e+03 9.999560347173432895e-01 9.999120694346865790e-01 1.129487174284200742e-04
3.060379487883466936e+03 9.999106605329393105e-01 9.998213210658786210e-01 1.129487174284200742e-04
3.060399919639916334e+03 1.000060568980088327e+00 1.000121137960176654e+00 1.129487174284200742e-04
